Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
39814,97.849648,3.495900,3.493200,3.494630,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494250,3.495150,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494850,3.494250,3.494550,3.495900,3.493800,20.254572,19.744318,19.987055,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.931147,20.107996,,,,,,,19.900843,20.254572,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
40315,97.849655,3.495900,3.493350,3.494631,0.002550,3.494550,3.495150,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494250,3.494400,3.495450,3.493350,3.495150,3.494850,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495900,3.493950,20.254572,19.739252,19.987053,19.971552,19.996820,20.032190,20.092829,19.936213,19.956415,19.931147,20.113031,,,,,,,19.900843,20.254572,19.739252,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
40816,97.849648,3.495900,3.493200,3.494630,0.002700,3.494550,3.495000,3.494700,3.494550,3.494550,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495300,3.495000,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495900,3.493950,20.254572,19.739252,19.986422,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.931147,20.113031,,,,,,,19.895807,20.254572,19.739252,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
41317,97.849182,3.495750,3.493200,3.494614,0.002550,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495300,3.495000,3.495000,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495750,3.493800,20.254572,19.739252,19.986422,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.931147,20.113031,,,,,,,19.900843,20.254572,19.739252,19.966516,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
41818,97.849190,3.495900,3.493200,3.494614,0.002700,3.494550,3.495150,3.494700,3.494550,3.494550,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.254572,19.744318,19.987370,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.931147,20.113031,,,,,,,19.900843,20.254572,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
42319,97.849342,3.495900,3.493200,3.494619,0.002700,3.494550,3.495000,3.494700,3.494700,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494400,3.495000,3.494700,3.495450,3.494400,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.739252,19.987686,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.739252,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
42820,97.849190,3.495900,3.493200,3.494614,0.002700,3.494550,3.495000,3.494700,3.494550,3.494550,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.254572,19.739252,19.986738,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.107996,,,,,,,19.900843,20.254572,19.739252,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
43321,97.849648,3.495900,3.493350,3.494630,0.002550,3.494550,3.495150,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494250,3.494400,3.495450,3.493350,3.495300,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.254572,19.739252,19.987370,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.254572,19.739252,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
44323,97.849342,3.495900,3.493200,3.494619,0.002700,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494400,3.495150,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.987688,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.107996,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
44824,97.848885,3.495750,3.493200,3.494603,0.002550,3.494400,3.495150,3.494700,3.494550,3.494400,3.494700,3.495600,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494550,3.495750,3.493800,20.254572,19.744318,19.987055,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.895807,20.254572,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
45325,97.849342,3.495900,3.493200,3.494619,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494250,3.494400,3.495600,3.493200,3.495150,3.495000,3.495000,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494550,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988317,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
45826,97.849495,3.495900,3.493200,3.494625,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494250,3.495450,3.493200,3.495150,3.495000,3.495150,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494550,3.495900,3.493950,20.259638,19.744318,19.988003,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
46327,97.849037,3.495900,3.493200,3.494608,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988319,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
46828,97.849190,3.495900,3.493200,3.494614,0.002700,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495600,3.493200,3.495150,3.494850,3.495000,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988317,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.006922,0,0,0,0,0,0
47329,97.848434,3.495900,3.493200,3.494587,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494550,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.254572,19.744318,19.987371,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.107996,,,,,,,19.900843,20.254572,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
47830,97.848885,3.495900,3.493200,3.494603,0.002700,3.494400,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495300,3.495000,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.254572,19.744318,19.987686,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.254572,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
48832,97.849495,3.495900,3.493200,3.494625,0.002700,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495300,3.495000,3.495150,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494550,3.495900,3.493800,20.259638,19.744318,19.988316,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.006922,20.006922,20.006922,0,0,0,0,0,0
49333,97.848892,3.495900,3.493200,3.494603,0.002700,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988003,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
49834,97.849190,3.495900,3.493350,3.494614,0.002550,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493350,3.495150,3.495000,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988003,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
50335,97.848587,3.495900,3.493200,3.494592,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493200,3.494250,3.494400,3.495450,3.493350,3.495150,3.494850,3.495000,3.494400,3.495000,3.494550,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988005,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.936213,20.107996,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
50836,97.848434,3.495750,3.493200,3.494587,0.002550,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495750,3.493800,20.259638,19.744318,19.988003,19.971552,19.996820,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
51337,97.848892,3.495750,3.493200,3.494603,0.002550,3.494550,3.495000,3.494550,3.494550,3.494400,3.494850,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495300,3.494850,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495750,3.493800,20.259638,19.744318,19.988317,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
51838,97.848587,3.495900,3.493200,3.494592,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493200,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493500,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988634,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.006922,0,0,0,0,0,0
52339,97.849335,3.495900,3.493200,3.494619,0.002700,3.494550,3.495000,3.494700,3.494700,3.494400,3.494700,3.495600,3.493350,3.494400,3.494400,3.495450,3.493200,3.495300,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988003,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
52840,97.849037,3.495750,3.493200,3.494608,0.002550,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495300,3.495000,3.495000,3.494250,3.495150,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495750,3.493800,20.259638,19.744318,19.988632,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.890741,20.001886,20.006922,20.006922,0,0,0,0,0,0
53341,97.848740,3.495750,3.493200,3.494598,0.002550,3.494550,3.495000,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495750,3.493800,20.259638,19.744318,19.988317,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.259638,19.744318,19.966516,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
53842,97.849342,3.495900,3.493200,3.494619,0.002700,3.494550,3.495000,3.494550,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494400,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988003,19.971552,19.996820,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
54343,97.848892,3.495900,3.493350,3.494603,0.002550,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493350,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.988630,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
54844,97.849037,3.495750,3.493200,3.494608,0.002550,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495750,3.493800,20.264673,19.744318,19.988317,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.936213,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
55345,97.849495,3.495900,3.493200,3.494625,0.002700,3.494550,3.495150,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.988001,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.966516,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
55846,97.848434,3.495900,3.493200,3.494587,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493500,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988632,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
56347,97.849037,3.495900,3.493200,3.494608,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495150,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988001,19.976618,19.991755,20.032190,20.092829,19.931147,19.956415,19.941248,20.113031,,,,,,,19.900843,20.259638,19.744318,19.966516,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
56848,97.848740,3.495900,3.493200,3.494598,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.988630,19.971552,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.966516,19.890741,20.006922,20.006922,20.001886,0,0,0,0,0,0
57349,97.848892,3.495900,3.493200,3.494603,0.002700,3.494400,3.495000,3.494700,3.494550,3.494400,3.494700,3.495600,3.493350,3.494250,3.494400,3.495450,3.493200,3.495300,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.988949,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
57850,97.849342,3.495900,3.493200,3.494619,0.002700,3.494550,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494400,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.989895,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.905909,20.264673,19.744318,19.971552,19.885706,20.006922,20.006922,20.006922,0,0,0,0,0,0
58351,97.848587,3.495900,3.493200,3.494592,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.988632,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
58852,97.848892,3.495900,3.493200,3.494603,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494250,3.495450,3.493200,3.495150,3.494850,3.495150,3.494400,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494850,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.989264,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.885706,20.001886,20.006922,20.006922,0,0,0,0,0,0
59353,97.848892,3.495900,3.493200,3.494603,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494850,3.495750,3.493350,3.494250,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988634,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
59854,97.848740,3.495900,3.493200,3.494598,0.002700,3.494400,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.495000,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.988632,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.885706,20.001886,20.006922,20.001886,0,0,0,0,0,0
60355,97.848892,3.495900,3.493200,3.494603,0.002700,3.494400,3.495150,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495900,3.493800,20.259638,19.744318,19.988949,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.900843,20.259638,19.744318,19.971552,19.885706,20.006922,20.006922,20.001886,0,0,0,0,0,0
60856,97.848740,3.495900,3.493200,3.494598,0.002700,3.494550,3.495000,3.494700,3.494550,3.494400,3.494700,3.495600,3.493350,3.494400,3.494400,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495300,3.494250,3.493650,3.494400,3.494850,3.494700,3.494250,3.494400,3.495900,3.493800,20.264673,19.744318,19.989264,19.971552,19.996820,20.032190,20.092829,19.936213,19.956415,19.941248,20.113031,,,,,,,19.905909,20.264673,19.744318,19.971552,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
61357,97.848289,3.495750,3.493200,3.494582,0.002550,3.494400,3.495000,3.494700,3.494550,3.494400,3.494700,3.495750,3.493350,3.494250,3.494250,3.495450,3.493200,3.495150,3.494850,3.495000,3.494250,3.495000,3.494700,3.495450,3.494250,3.493650,3.494400,3.494700,3.494700,3.494250,3.494400,3.495750,3.493800,20.264673,19.744318,19.989264,19.976618,19.991755,20.032190,20.092829,19.936213,19.956415,19.946314,20.113031,,,,,,,19.900843,20.264673,19.744318,19.971552,19.890741,20.001886,20.006922,20.001886,0,0,0,0,0,0
