charger_voltage,charger_current,total_v,max_v,min_v,avg_v,max_temp,min_temp,avg_temp,max_min_balance
,,442.644928,3.956550,3.946200,3.952187,19.381006,16.553003,18.070610,0.010350
443.700012,3.900000,442.638458,3.955950,3.946350,3.952129,19.375940,16.553003,18.071081,0.009600
,,442.646637,3.955950,3.946200,3.952202,19.381006,16.553003,18.071793,0.009750
443.700012,3.900000,442.656555,3.956100,3.946350,3.952291,19.381006,16.553003,18.072502,0.009750
,,442.673187,3.956700,3.947100,3.952439,19.381006,16.553003,18.072737,0.009600
443.700012,3.900000,442.675598,3.956850,3.946650,,19.381006,16.553003,18.073524,0.010200
443.700012,3.900000,442.668213,3.956850,3.946200,3.952395,19.381006,16.553003,18.073763,0.010650
,,442.671234,3.956850,3.946350,3.952422,19.386042,16.553003,18.074469,0.010500
443.799988,3.900000,442.659790,3.955950,3.946500,3.952320,19.381006,16.553003,18.075020,0.009450
,,442.671417,3.956250,3.946500,3.952423,19.381006,16.558039,18.075567,0.009750
443.700012,3.900000,442.688293,3.956700,3.946800,3.952574,19.386042,16.558039,18.076590,0.009900
,,442.695465,3.957000,3.947400,3.952638,19.386042,16.558039,18.076511,0.009600
443.799988,3.900000,442.693756,3.957300,3.946500,3.952623,19.386042,16.558039,18.077690,0.010800
,,442.693634,3.957000,3.946500,3.952622,19.386042,16.558039,18.077847,0.010500
443.799988,3.900000,442.681824,3.956400,3.946800,3.952516,19.386042,16.558039,18.078001,0.009600
,,442.686554,3.956250,3.946650,3.952559,19.386042,16.558039,18.079180,0.009600
443.700012,3.900000,442.702728,3.956700,3.946950,3.952703,19.391077,16.558039,18.079575,0.009750
443.799988,3.900000,442.713013,3.957000,3.947250,3.952795,19.386042,16.558039,18.080204,0.009750
,,442.716492,3.957450,3.946650,3.952826,19.391077,16.563074,18.082010,0.010800
443.799988,3.900000,442.716309,3.957300,3.946800,3.952824,19.391077,16.558039,18.082403,0.010500
,,442.707733,3.956400,3.947100,3.952748,19.391077,16.563074,18.083033,0.009300
443.799988,3.900000,442.718323,3.956550,3.946950,3.952842,19.391077,16.563074,18.083189,0.009600
,,442.732025,3.956850,3.947250,3.952965,19.391077,16.563074,18.083979,0.009600
443.799988,3.900000,442.741272,3.957150,3.947700,3.953047,19.396143,16.563074,18.084528,0.009450
,,442.734131,3.957450,3.946950,3.952983,19.396143,16.563074,18.085238,0.010500
443.799988,3.900000,442.736725,3.957450,3.946800,3.953007,19.396143,16.563074,18.086102,0.010650
,,442.726898,3.956850,3.947400,3.952919,19.396143,16.563074,18.086416,0.009450
443.799988,3.900000,442.736420,3.956850,3.947100,3.953004,19.396143,16.563074,18.087282,0.009750
,,442.752197,3.957150,3.947400,3.953145,19.396143,16.563074,18.087755,0.009750
443.799988,3.900000,442.763489,3.957300,3.948000,3.953245,19.401178,16.568079,18.088615,0.009300
,,442.761841,3.957900,3.947250,3.953231,19.401178,16.568079,18.088776,0.010650
443.799988,3.900000,442.759094,3.957600,3.947100,3.953206,19.396143,16.568079,18.089245,0.010500
,,442.750671,3.957000,3.947400,3.953131,19.401178,16.568079,18.090187,0.009600
443.799988,3.900000,442.751465,3.957000,3.947250,3.953138,19.401178,16.568079,18.090343,0.009750
,,442.772400,3.957300,3.947550,3.953325,19.401178,16.568079,18.090815,0.009750
443.799988,3.900000,442.779877,3.957600,3.947700,3.953392,19.401178,16.568079,18.091843,0.009900
443.899994,3.900000,442.785767,3.958050,3.947550,3.953444,19.401178,16.568079,18.092314,0.010500
443.899994,3.900000,442.789429,3.958050,3.947400,3.953477,19.406214,16.568079,18.093807,0.010650
,,442.786560,3.957750,3.947250,3.953451,19.406214,16.573114,18.094673,0.010500
443.899994,3.900000,442.777130,3.957150,3.947550,3.953367,19.406214,16.573114,18.094751,0.009600
,,442.785461,3.957000,3.947550,3.953442,19.406214,16.573114,18.095381,0.009450
443.799988,3.900000,442.802124,3.957600,3.948000,3.953590,19.406214,16.573114,18.095934,0.009600
,,442.811218,3.957600,3.948150,3.953672,19.406214,16.573114,18.096956,0.009450
443.899994,3.900000,442.818726,3.958200,3.948150,3.953739,19.406214,16.573114,18.097115,0.010050
,,442.819977,3.958200,3.947700,3.953750,19.406214,16.573114,18.097586,0.010500
443.899994,3.900000,442.818451,3.958350,3.947550,3.953736,19.406214,16.573114,18.098213,0.010800
,,442.815277,3.958200,3.947550,3.953708,19.406214,16.573114,18.098763,0.010650
443.899994,3.900000,442.814514,3.958050,3.947700,3.953701,19.411249,16.578150,18.099314,0.010350
,,442.812195,3.957450,3.948000,3.953680,19.411249,16.573114,18.099941,0.009450
443.899994,3.900000,442.820496,3.957600,3.947850,3.953754,19.411249,16.573114,18.100414,0.009750
,,442.828491,3.957750,3.948000,3.953826,19.411249,16.578150,18.101200,0.009750
443.899994,3.900000,442.833710,3.957900,3.948000,3.953872,19.411249,16.573114,18.101591,0.009900
,,442.844666,3.957900,3.948600,3.953970,19.411249,16.573114,18.102692,0.009300
443.899994,3.900000,442.856934,3.958200,3.948450,3.954080,19.411249,16.578150,18.102926,0.009750
,,442.852417,3.958650,3.948300,3.954039,19.416315,16.578150,18.103558,0.010350
443.899994,3.900000,442.848877,3.958650,3.948000,3.954008,19.416315,16.578150,18.104185,0.010650
443.899994,3.900000,442.861176,3.958800,3.948000,3.954118,19.416315,16.583155,18.105682,0.010800
,,442.863190,3.958650,3.948000,3.954136,19.416315,16.583155,18.106232,0.010650
443.899994,3.900000,442.865204,3.958350,3.948000,3.954154,19.416315,16.583155,18.106859,0.010350
,,442.857361,3.958050,3.948150,3.954084,19.416315,16.583155,18.107176,0.009900
443.899994,3.900000,442.854279,3.957900,3.948150,3.954056,19.421350,16.583155,18.108040,0.009750
,,442.864929,3.958050,3.948150,3.954151,19.416315,16.583155,18.108589,0.009900
443.899994,3.900000,442.876282,3.958200,3.948450,3.954252,19.421350,16.583155,18.109140,0.009750
,,442.883118,3.958200,3.948600,3.954314,19.421350,16.583155,18.109610,0.009600
443.899994,3.900000,442.892975,3.958650,3.948900,3.954401,19.421350,16.583155,18.110163,0.009750
,,442.900940,3.958800,3.948900,3.954473,19.421350,16.588190,18.111027,0.009900
443.899994,3.900000,442.895172,3.958950,3.948600,3.954421,19.421350,16.588190,18.111889,0.010350
,,442.895996,3.958950,3.948300,3.954428,19.421350,16.588190,18.112282,0.010650
444.000000,3.900000,442.895538,3.958950,3.948300,3.954424,19.421350,16.583155,18.112518,0.010650
,,442.891663,3.958650,3.948300,3.954390,19.426386,16.588190,18.113148,0.010350
443.899994,3.900000,442.892426,3.958200,3.948600,3.954397,19.426386,16.588190,18.113934,0.009600
,,442.902740,3.958350,3.948600,3.954489,19.426386,16.588190,18.114246,0.009750
444.000000,3.900000,442.910675,3.958500,3.948750,3.954560,19.426386,16.588190,18.115112,0.009750
,,442.928162,3.958950,3.949200,3.954716,19.426386,16.588190,18.115429,0.009750
444.000000,3.900000,442.934753,3.959250,3.949200,3.954775,19.431452,16.588190,18.116138,0.010050
,,442.928558,3.959250,3.948600,3.954719,19.431452,16.588190,18.117552,0.010650
444.000000,3.900000,442.928192,3.958800,3.948600,3.954716,19.431452,16.588190,18.118027,0.010200
,,442.926636,3.958500,3.948900,3.954702,19.431452,16.593225,18.118422,0.009600
444.000000,3.900000,442.931458,3.958350,3.948750,3.954745,19.431452,16.588190,18.119522,0.009600
,,442.935547,3.958800,3.948750,3.954782,19.431452,16.593225,18.119600,0.010050
444.000000,3.900000,442.945129,3.958800,3.949050,3.954867,19.431452,16.593225,18.120623,0.009750
,,442.953766,3.958800,3.949200,3.954944,19.436487,16.593225,18.120621,0.009600
444.000000,3.900000,442.965424,3.959550,3.949500,3.955048,19.431452,16.593225,18.121801,0.010050
,,442.968353,3.959550,3.949050,3.955075,19.436487,16.593225,18.122507,0.010500
444.000000,3.900000,442.963440,3.959700,3.948900,3.955031,19.431452,16.593225,18.122978,0.010800
,,442.965668,3.959700,3.948900,3.955051,19.436487,16.598230,18.122978,0.010800
444.000000,3.900000,442.960388,3.959400,3.948900,3.955003,19.436487,16.598230,18.123606,0.010500
,,442.963562,3.958800,3.949050,3.955032,19.436487,16.598230,18.124237,0.009750
444.000000,3.900000,442.970245,3.959100,3.949200,3.955091,19.436487,16.598230,18.124706,0.009900
,,442.977325,3.959100,3.949350,3.955155,19.436487,16.598230,18.125731,0.009750
444.000000,3.900000,442.991119,3.959550,3.949650,3.955278,19.436487,16.598230,18.126202,0.009900
,,442.997437,3.959700,3.949650,3.955334,19.436487,16.598230,18.127066,0.010050
444.100006,3.900000,442.994141,3.959850,3.949350,3.955305,19.441523,16.598230,18.127537,0.010500
444.100006,3.900000,442.992188,3.959850,3.949050,3.955287,19.441523,16.598230,18.127695,0.010800
,,443.002106,3.959850,3.949200,3.955376,19.441523,16.598230,18.129662,0.010650
444.100006,3.900000,442.999939,3.959700,3.949350,3.955357,19.441523,16.598230,18.130135,0.010350
,,443.000702,3.959250,3.949500,3.955364,19.441523,16.598230,18.130447,0.009750
444.100006,3.900000,443.007935,3.959400,3.949500,3.955428,19.446558,16.598230,18.131313,0.009900
,,443.024200,3.959700,3.949950,3.955573,19.446558,16.603266,18.131548,0.009750
444.100006,3.900000,443.034058,3.960000,3.950100,3.955661,19.446558,16.598230,18.132256,0.009900
,,443.022766,3.960150,3.949500,3.955560,19.446558,16.603266,18.132570,0.010650
444.100006,3.900000,443.023651,3.959850,3.949350,3.955568,19.446558,16.603266,18.133593,0.010500
,,443.013275,3.959700,3.949500,3.955476,19.446558,16.603266,18.133827,0.010200
444.100006,3.900000,443.020874,3.959400,3.949650,3.955544,19.451624,16.603266,18.13,0.009750
,,443.030426,3.959550,3.949650,3.955629,19.446558,16.608301,18.135321,0.009900
444.100006,3.900000,443.035065,3.959700,3.949800,3.955670,19.446558,16.603266,18.135948,0.009900
444.100006,3.900000,443.047272,3.959850,3.950400,3.955779,19.451624,16.608301,18.136185,0.009450
,,443.059845,3.960150,3.950400,3.955891,19.451624,16.608301,18.137051,0.009750
444.100006,3.900000,443.065002,3.960450,3.950250,3.955938,19.451624,16.608301,18.137444,0.010200
,,443.056854,3.960450,3.949800,3.955865,19.451624,16.608301,18.137604,0.010650
444.100006,3.900000,443.059540,3.960450,3.949650,3.955889,19.451624,16.608301,18.138468,0.010800
,,443.058258,3.960300,3.949800,3.955877,19.451624,16.608301,18.139175,0.010500
444.100006,3.900000,443.050232,3.960000,3.949800,3.955806,19.451624,16.608301,18.139727,0.010200
444.100006,3.900000,443.068939,3.959850,3.949950,3.955973,19.456659,16.608301,18.141460,0.009900
,,443.073975,3.960300,3.950400,3.956018,19.456659,16.613306,18.142014,0.009900
444.100006,3.900000,443.092499,3.960600,3.950700,3.956183,19.456659,16.613306,18.142561,0.009900
,,443.096649,3.960900,3.950400,3.956220,19.456659,16.608301,18.143032,0.010500
444.200012,3.900000,443.090637,3.960750,3.950100,3.956167,19.456659,16.613306,18.143583,0.010650
,,443.089508,3.960600,3.950100,3.956156,19.456659,16.613306,18.143896,0.010500
444.100006,3.900000,443.080688,3.960000,3.949950,3.956078,19.456659,16.613306,18.144602,0.010050
,,443.093567,3.960150,3.950250,3.956192,19.461695,16.613306,18.145546,0.009900
444.200012,3.900000,443.097687,3.960150,3.950400,3.956229,19.461695,16.613306,18.146173,0.009750
,,443.123688,3.960750,3.950700,3.956461,19.461695,16.618341,18.146881,0.010050
444.200012,3.900000,443.115265,3.961050,3.950400,3.956386,19.461695,16.613306,18.146959,0.010650
,,443.115051,3.960750,3.950100,3.956384,19.461695,16.613306,18.147432,0.010650
444.200012,3.900000,443.109009,3.960600,3.950400,3.956331,19.461695,16.618341,18.148142,0.010200
,,443.115082,3.960300,3.950400,3.956385,19.461695,16.618341,18.148928,0.009900
444.200012,3.900000,443.119263,3.960450,3.950550,3.956422,19.466761,16.613306,18.149714,0.009900
,,443.140778,3.961050,3.951150,3.956614,19.466761,16.618341,18.150660,0.009900
444.200012,3.900000,443.137756,3.961050,3.951000,3.956587,19.466761,16.618341,18.150738,0.010050
,,443.136963,3.960900,3.950400,3.956580,19.466761,16.618341,18.151602,0.010500
444.200012,3.900000,443.132690,3.960900,3.950250,3.956542,19.466761,16.618341,18.151995,0.010650
,,443.134552,3.960750,3.950700,3.956558,19.466761,16.618341,18.153173,0.010050
444.200012,3.900000,443.147552,3.960600,3.950700,3.956675,19.466761,16.623377,18.153801,0.009900
,,443.147217,3.960600,3.950850,3.956671,19.466761,16.623377,18.154194,0.009750
444.200012,3.900000,443.172882,3.961350,3.951300,3.956901,19.466761,16.623377,18.155060,0.010050
,,443.169983,3.961500,3.950850,3.956875,19.471796,16.623377,18.155926,0.010650
444.200012,3.900000,443.164337,3.961350,3.950550,3.956825,19.471796,16.623377,18.156319,0.010800
,,443.158936,3.960750,3.950700,3.956776,19.471796,16.623377,18.157106,0.010050
444.200012,3.900000,443.167328,3.960750,3.950850,3.956851,19.476831,16.623377,18.157892,0.009900
,,443.169617,3.960900,3.950850,3.956872,19.471796,16.623377,18.157736,0.010050
444.200012,3.900000,443.192261,3.961350,3.951600,3.957074,19.471796,16.623377,18.158522,0.009750
,,443.193970,3.961650,3.951300,3.957089,19.476831,16.628412,18.159384,0.010350
444.200012,3.900000,443.186035,3.961650,3.950700,3.957018,19.476831,16.628412,18.159700,0.010950
,,443.185852,3.961350,3.950850,3.957016,19.476831,16.628412,18.160486,0.010500
444.200012,3.900000,443.185608,3.960750,3.951000,3.957014,19.476831,16.628412,18.161118,0.009750
,,443.194794,3.961050,3.951150,3.957096,19.476831,16.628412,18.161352,0.009900
444.200012,3.900000,443.209442,3.961650,3.951600,3.957227,19.476831,16.628412,18.162216,0.010050
,,443.219818,3.961950,3.951300,3.957320,19.476831,16.628412,18.162687,0.010650
444.299988,3.900000,443.205414,3.961800,3.950850,3.957191,19.476831,16.633417,18.163080,0.010950
444.299988,3.900000,443.212555,3.961800,3.951000,3.957255,19.481897,16.628412,18.164104,0.010800
,,443.204346,3.961200,3.951450,3.957182,19.481897,16.633417,18.165049,0.009750
444.299988,3.900000,443.214935,3.961200,3.951300,3.957276,19.481897,16.633417,18.165833,0.009900
,,443.224854,3.961350,3.951450,3.957365,19.481897,16.633417,18.166622,0.009900
444.299988,3.900000,443.223022,3.961350,3.951600,3.957348,19.481897,16.633417,18.167173,0.009750
,,443.247864,3.962100,3.952050,3.957570,19.481897,16.633417,18.167408,0.010050
444.299988,3.900000,443.237610,3.962100,3.951750,3.957479,19.486933,16.633417,18.168037,0.010350
,,443.240631,3.961800,3.951300,3.957506,19.486933,16.633417,18.168825,0.010500
444.299988,3.900000,443.232788,3.961650,3.951600,3.957436,19.486933,16.633417,18.169374,0.010050
,,443.243958,3.961500,3.951450,3.957535,19.486933,16.633417,18.170004,0.010050
444.299988,3.900000,443.246918,3.961500,3.951750,3.957562,19.486933,16.633417,18.170238,0.009750
,,443.252014,3.961800,3.951900,3.957607,19.486933,16.638453,18.171497,0.009900
444.299988,3.900000,443.270081,3.962100,3.952350,3.957769,19.486933,16.638453,18.171890,0.009750
,,443.264618,3.962400,3.951600,3.957720,19.486933,16.638453,18.172520,0.010800
444.299988,3.900000,443.265564,3.962250,3.951450,3.957728,19.486933,16.638453,18.172602,0.010800
,,443.257721,3.961650,3.951600,3.957658,19.491968,16.638453,18.173622,0.010050
444.399994,3.900000,443.264099,3.961650,3.951750,3.957715,19.491968,16.638453,18.174015,0.009900
,,443.272430,3.961800,3.951900,3.957790,19.491968,16.638453,18.174801,0.009900
444.399994,3.900000,443.286102,3.962400,3.952050,3.957912,19.491968,16.638453,18.175352,0.010350
444.299988,3.900000,443.282288,3.962550,3.951600,3.957878,19.491968,16.638453,18.175900,0.010950
444.399994,3.900000,443.294708,3.962550,3.951750,3.957989,19.491968,16.643488,18.177471,0.010800
,,443.283203,3.962100,3.952050,3.957886,19.491968,16.643488,18.177942,0.010050
444.399994,3.900000,443.291901,3.961950,3.952050,3.957963,19.497034,16.643488,18.178413,0.009900
,,443.301605,3.962250,3.952500,3.958050,19.497034,16.643488,18.179203,0.009750
444.399994,3.900000,443.317871,3.962400,3.952500,3.958195,19.497034,16.643488,18.179676,0.009900
,,443.307983,3.962700,3.951900,3.958107,19.497034,16.643488,18.180462,0.010800
444.399994,3.900000,443.314148,3.962700,3.951900,3.958162,19.497034,16.643488,18.181015,0.010800
,,443.304535,3.962100,3.952200,3.958076,19.497034,16.643488,18.181330,0.009900
444.399994,3.900000,443.307343,3.961950,3.952200,3.958101,19.502069,16.643488,18.182037,0.009750
,,443.320984,3.962250,3.952500,3.958223,19.502069,16.648493,18.182667,0.009750
444.399994,3.900000,443.331360,3.962400,3.952650,3.958316,19.502069,16.648493,18.183296,0.009750
,,443.337128,3.963000,3.952500,3.958367,19.502069,16.648493,18.183374,0.010500
444.399994,3.900000,443.338226,3.963000,3.952200,3.958377,19.502069,16.648493,18.184240,0.010800
,,443.328278,3.962700,3.952350,3.958288,19.502069,16.648493,18.185026,0.010350
444.399994,3.900000,443.330322,3.962400,3.952350,3.958307,19.502069,16.648493,18.185732,0.010050
,,443.345612,3.962400,3.952650,3.958443,19.502069,16.648493,18.186123,0.009750
444.399994,3.900000,443.350800,3.962700,3.952800,3.958489,19.507105,16.648493,18.186909,0.009900
,,443.365112,3.963300,3.952650,3.958617,19.502069,16.648493,18.187614,0.010650
444.399994,3.900000,443.358032,3.963300,3.952350,3.958554,19.507105,16.653528,18.188011,0.010950
444.399994,3.900000,443.364288,3.963300,3.952350,3.958610,19.507105,16.653528,18.189190,0.010950
,,443.358459,3.962550,3.952500,3.958558,19.507105,16.653528,18.190054,0.010050
444.399994,3.900000,443.359192,3.962400,3.952650,3.958564,19.512171,16.653528,18.190996,0.009750
,,443.372406,3.962700,3.952800,3.958682,19.512171,16.653528,18.191154,0.009900
444.500000,3.900000,443.380127,3.962850,3.952950,3.958751,19.507105,16.653528,18.191942,0.009900
444.500000,3.900000,443.393219,3.963450,3.952950,3.958868,19.507105,16.653528,18.192257,0.010500
,,443.389557,3.963450,3.952800,3.958835,19.512171,16.653528,18.192888,0.010650
444.500000,3.900000,443.385834,3.963000,3.952500,3.958802,19.512171,16.653528,18.193047,0.010500
,,443.383575,3.962850,3.952950,3.958782,19.512171,16.658564,18.193830,0.009900
444.500000,3.900000,443.392792,3.962850,3.952800,3.958864,19.512171,16.653528,18.194147,0.010050
,,443.395691,3.962850,3.953100,3.958890,19.512171,16.653528,18.195089,0.009750
444.500000,3.900000,443.419373,3.963600,3.953400,3.959101,19.517206,16.658564,18.195721,0.010200
,,443.416443,3.963750,3.953100,3.959075,19.512171,16.653528,18.196583,0.010650
444.500000,3.900000,443.411591,3.963600,3.952650,3.959032,19.517206,16.658564,18.196974,0.010950
,,443.410065,3.963300,3.952800,3.959018,19.517206,16.658564,18.197447,0.010500
444.500000,3.900000,443.410461,3.963000,3.952950,3.959022,19.517206,16.658564,18.197840,0.010050
,,443.419159,3.963150,3.953100,3.959100,19.517206,16.658564,18.198547,0.010050
444.500000,3.900000,443.439453,3.963450,3.953550,3.959281,19.517206,16.658564,18.199255,0.009900
444.500000,3.900000,443.443329,3.963900,3.953400,3.959316,19.517206,16.658564,18.199488,0.010500
,,443.440430,3.963900,3.952950,3.959290,19.522242,16.658564,18.201616,0.010950
444.500000,3.900000,443.436432,3.963750,3.953100,3.959254,19.522242,16.663568,18.201925,0.010650
,,443.440002,3.963150,3.953100,3.959286,19.522242,16.663568,18.202478,0.010050
