"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.413167293E2,1.951983310E-3,2.805158312E-3,-2.711120009E-2
6.413665823E2,-3.507711779E-2,9.472366017E-3,-7.576178849E-2
6.414164353E2,1.384675484E-2,-3.162242290E-2,-4.957269430E-3
6.414662873E2,-1.363972686E-3,2.287971174E-2,-7.157108903E-2
6.415161403E2,-4.344843026E-2,1.495110658E-2,8.524655700E-3
6.415659933E2,4.368147835E-2,-3.491898030E-2,-8.580028832E-2
6.416158463E2,-5.798866488E-3,-1.364594410E-2,-2.832683623E-2
6.416656993E2,-3.980334911E-2,2.415484329E-2,1.087582111E-4
6.417155523E2,1.069857739E-2,1.514086015E-2,-7.979461312E-2
6.417654043E2,1.867999021E-2,-1.828734054E-2,-6.588642597E-2
6.418152583E2,-3.578784686E-2,7.738990914E-3,-1.296772099E-1
6.418651113E2,-2.052409239E-2,-4.224299021E-2,4.845821500E-2
6.419149643E2,3.631895676E-2,2.744037549E-2,-1.221728933E-1
6.419648173E2,-3.988506395E-2,1.551974374E-2,-1.857835829E-2
6.420146703E2,-5.239105225E-4,-1.169526271E-2,-1.534309387E-3
6.420645233E2,-1.609424181E-2,-1.917085254E-2,-1.117163175E-1
6.421143763E2,2.299713571E-2,7.439483281E-3,-5.017378807E-2
6.421642293E2,-1.757267375E-2,1.676331403E-2,1.823571146E-2
6.422140823E2,-1.234679785E-2,-7.855080985E-3,-4.897510886E-2
6.422639343E2,1.175929885E-2,3.254761230E-3,-9.776895404E-2
6.423137873E2,-1.278080743E-2,2.571673966E-3,5.366574526E-3
6.423636403E2,-1.524347194E-2,2.325702617E-3,-1.827605724E-2
6.424134933E2,-7.148294225E-3,-4.570718226E-3,-6.708627462E-2
6.424633463E2,5.620745681E-3,-5.125491084E-3,-5.586137474E-2
6.425131993E2,-1.193621367E-2,-7.201453638E-3,-2.502549827E-2
6.425630523E2,-1.094708405E-3,5.836980741E-3,-3.999670923E-2
6.426129053E2,-2.100392953E-3,3.426852096E-3,-3.536337554E-2
6.426627583E2,-7.224856205E-3,4.679560948E-3,-3.011783838E-2
6.427126113E2,-1.483182795E-3,-2.715387563E-3,-4.269344509E-2
6.427624643E2,-1.114344086E-2,4.541450171E-3,-5.151630878E-2
6.428123177E2,-1.505310852E-2,-4.052342002E-3,-3.864366353E-2
6.428621707E2,7.364714295E-3,-8.859399660E-4,-4.028848529E-2
6.429120237E2,-1.132949196E-2,-2.024118765E-3,-4.222040534E-2
6.429618767E2,3.695367202E-3,4.474079283E-4,-3.652346313E-2
6.430117297E2,-2.595652118E-3,-2.328073480E-3,-6.781366825E-2
6.430615827E2,-1.695981245E-2,-1.310472947E-3,-4.657014906E-2
6.431114357E2,1.356802538E-2,1.261134781E-3,-6.078297615E-2
6.431612887E2,-1.839387864E-2,1.120470415E-3,-2.319882810E-2
6.432111427E2,-4.181234278E-3,-9.274234485E-3,-3.352150261E-2
6.432609957E2,-6.778859831E-3,-6.552645676E-3,-7.753758788E-2
6.433108487E2,-1.338983148E-2,-2.075366413E-3,-4.252036750E-2
6.433607017E2,-3.392371796E-3,-3.229015209E-3,-3.010497451E-2
6.434105547E2,-2.566861890E-2,-1.875467012E-3,-5.405633926E-2
6.434604077E2,6.347883493E-4,-1.372052351E-2,-4.434119046E-2
6.435102607E2,-2.154563751E-2,1.353391282E-2,-4.268292010E-2
6.435601137E2,5.477890894E-3,8.126898855E-4,-3.880446196E-2
6.436099667E2,2.763540298E-3,-1.031364787E-2,-3.236726224E-2
6.436598197E2,-1.017583631E-2,-2.162046817E-3,-4.524926305E-2
6.437096737E2,2.265138254E-3,-4.415145745E-3,-6.843054950E-2
6.437595267E2,-4.548731782E-3,-4.754238571E-3,-7.682071924E-3
6.438093792E2,-1.990216792E-2,-1.461456735E-3,-5.018022001E-2
6.438592322E2,-9.528074451E-3,-1.252574320E-2,-3.311278224E-2
6.439090852E2,1.978734322E-3,-2.502167474E-3,-4.643507838E-2
6.439589382E2,-5.330614150E-3,-3.658831241E-3,-1.978639305E-2
6.440087922E2,-8.662796170E-3,6.829361959E-2,-5.030476570E-2
6.440586452E2,1.863628227E-2,-3.376039335E-2,-6.513155043E-2
6.441084982E2,-5.383235436E-2,-2.204637844E-3,2.737023175E-2
6.441583512E2,1.760772049E-2,4.526569464E-2,-1.152480358E-1
6.442082042E2,1.924267508E-2,-5.969941400E-2,-2.554648519E-3
6.442580582E2,1.956624538E-4,1.006646597E-2,-1.779851514E-1
6.443079112E2,-4.417213283E-2,2.396099896E-2,8.332808554E-2
6.443577642E2,1.266408239E-2,2.671058360E-2,-5.987841189E-2
6.444076172E2,1.807593629E-3,-2.200090264E-2,-1.007539576E-1
6.444574712E2,-1.835247304E-2,-2.388729206E-2,3.605393171E-2
6.445073242E2,6.320072673E-3,7.271517443E-3,-9.596684217E-2
6.445571772E2,-1.265494611E-2,1.542654003E-2,-3.773032844E-2
6.446070302E2,4.584509432E-3,5.864014977E-3,-4.281565189E-2
6.446568842E2,-1.704448745E-2,-2.245268912E-2,-1.151141346E-2
6.447067372E2,6.824797019E-4,5.728010111E-4,-4.487971902E-2
6.447565902E2,-8.411585167E-3,-8.924219243E-3,-4.907217264E-2
6.448064433E2,-4.839850031E-3,9.937411523E-3,-2.392271340E-2
6.448562973E2,3.395551220E-3,1.446817454E-2,-4.263789654E-2
6.449061503E2,4.854585014E-2,3.476055959E-2,-2.365958869E-1
6.449560033E2,-1.114620367E-1,-2.165256847E-2,3.961775118E-1
6.450058573E2,-7.206360731E-2,2.902729155E-2,1.834470356E-1
6.450557103E2,4.857673075E-2,-3.011182900E-2,-2.467747200E-1
6.451055633E2,1.807557084E-2,3.255430919E-2,-2.123258489E-1
6.451554163E2,1.506348733E-2,-5.646887760E-2,2.115990400E-1
6.452052703E2,-1.758932369E-1,-2.469997510E-2,8.044640225E-1
6.452551233E2,2.070651456E-1,1.927603619E-2,-8.386953771E-1
6.453049763E2,9.902924828E-2,-2.502526301E-2,-6.325535434E-1
6.453548303E2,-8.377660353E-2,-3.319437145E-2,4.408923393E-1
6.454046833E2,-1.176394739E-1,1.713466704E-2,3.420819962E-1
6.454545363E2,9.215321504E-3,-1.885401340E-2,-1.224056125E-1
6.455043903E2,5.940953828E-2,3.398987372E-2,-3.196971005E-1
6.455542433E2,1.896792904E-2,-3.968872542E-2,-8.321815789E-2
6.456040963E2,-3.359612770E-2,1.369668240E-2,-1.302525759E-2
6.456539503E2,-9.705610536E-3,6.812234642E-4,4.202276945E-2
6.457038033E2,-5.081372928E-2,3.093617449E-2,5.114267170E-2
6.457536563E2,-1.684436649E-3,-7.214963904E-2,-1.213297248E-3
6.458035103E2,-8.240481019E-3,7.162599804E-2,-6.726344526E-2
6.458533633E2,-1.361867689E-2,-5.844075515E-2,-2.742870390E-2
6.459032163E2,1.489939984E-2,-1.134259338E-3,-7.681721091E-2
6.459530703E2,-3.200038601E-2,1.195111722E-2,-3.894128680E-2
6.460029233E2,-9.432545565E-3,5.758107284E-3,-7.919059575E-2
6.460527763E2,8.124231063E-3,-3.608751209E-2,2.258603990E-2
6.461026303E2,-3.471879311E-2,1.736320867E-2,-3.142118275E-2
6.461524833E2,6.594087817E-3,-4.923743871E-3,-9.243863225E-3
6.462023373E2,-1.485145267E-2,2.974976529E-3,-3.752333701E-2
6.462521903E2,-4.856653467E-2,-5.469668247E-3,-8.165929019E-2
6.463020433E2,-2.634649392E-2,-2.646863906E-2,-2.148267031E-3
6.463518973E2,3.255568877E-2,-7.642948113E-3,-2.446299613E-2
6.464017503E2,-1.057326425E-2,1.288708514E-2,-9.676791072E-2
6.464516033E2,6.391408704E-3,-1.449493925E-2,-7.054899573E-2
6.465014573E2,7.659633234E-3,-3.231881715E-3,-6.083793998E-2
6.465513103E2,8.124961965E-3,6.745512430E-3,-3.074407518E-2
6.466011643E2,6.703321114E-3,-1.868910821E-2,-6.668106258E-2
6.466510173E2,-2.164767142E-2,2.638647198E-2,-7.000169635E-2
6.467008703E2,-5.483555384E-3,-2.806115108E-2,2.983132482E-2
6.467507243E2,2.537947409E-3,-1.668420303E-2,-5.085615814E-2
6.468005798E2,-2.541660391E-2,3.401474952E-2,-5.458492756E-2
6.468504328E2,-5.998146906E-4,-7.026809184E-3,-8.335205913E-3
6.469002868E2,-2.104891654E-2,-2.264912588E-2,-5.427444041E-2
6.469501398E2,-1.798654698E-2,2.114329882E-2,4.856288016E-2
6.469999938E2,-6.031256765E-3,-1.612367432E-3,-6.429598331E-2
6.470498468E2,1.115513530E-2,-8.733983736E-3,-1.213367414E-1
6.470996998E2,-8.885794356E-3,-1.296076463E-3,-2.989389002E-2
6.471495538E2,-2.252394978E-2,-5.988827907E-6,9.285436928E-2
6.471994068E2,-1.979373861E-2,1.517037717E-2,-2.227730691E-2
6.472492608E2,-2.391182296E-2,-1.904541150E-2,-2.257089561E-1
6.472991138E2,7.715572815E-2,1.008336351E-2,1.509926498E-2
6.473489668E2,-6.278060429E-2,-4.062420226E-2,7.402925849E-2
6.473988208E2,-3.448994771E-2,5.767266399E-3,9.091777146E-2
6.474486738E2,1.125578050E-2,-4.674574826E-5,-5.826984286E-2
6.474985278E2,1.547787219E-2,-9.015088629E-3,-2.007273120E-1
6.475483808E2,-1.825906377E-2,-6.059069869E-3,-4.473470807E-2
6.475982338E2,-1.559719194E-2,3.581704639E-2,-9.205388546E-2
6.476480878E2,6.018904522E-3,-3.521847195E-2,-7.501802266E-2
6.476979408E2,-1.449901175E-2,2.434271250E-2,4.291856289E-2
6.477477948E2,-7.477309741E-3,-6.741228431E-2,1.327294564E-1
6.477976444E2,-5.975415856E-2,6.572816743E-2,-6.329377055E-2
6.478474974E2,3.982026950E-2,-4.848481526E-2,-1.415575826E-1
6.478973514E2,-4.939044390E-2,2.625231949E-2,1.091833037E-1
6.479472044E2,2.587053057E-2,-4.368710630E-3,-1.190896565E-1
6.479970584E2,-1.202073152E-1,5.854716077E-2,-7.867428660E-3
6.480469114E2,-3.752143666E-2,-2.138093789E-3,8.822629809E-2
6.480967654E2,6.919068754E-2,-6.847356765E-2,3.611298859E-2
6.481466184E2,-3.220774289E-2,-1.359141881E-3,-1.590641463E-1
6.481964714E2,-2.886518206E-2,1.622661729E-2,2.025943279E-2
6.482463254E2,2.104961090E-2,5.088959690E-3,1.549278259E-2
6.482961784E2,-6.764234483E-2,2.315958323E-2,-1.861303228E-1
6.483460324E2,-3.757775266E-2,-1.344913504E-2,1.485935372E-1
6.483958854E2,-1.283493072E-2,1.636785268E-2,5.816810131E-2
6.484457394E2,-1.569356136E-3,-2.207804248E-2,-2.283121365E-1
6.484955924E2,1.548328087E-2,-7.331403438E-5,-3.608141363E-2
6.485454454E2,-9.128300317E-2,-1.199689224E-2,8.549272478E-2
6.485952994E2,-2.425812431E-2,-1.913117599E-2,-1.152386802E-1
6.486451524E2,-1.891026818E-1,2.686733694E-2,-5.022652996E-1
6.486950064E2,-1.786288568E-1,-1.451131831E-2,-1.135739779E-1
6.487448594E2,7.208410911E-2,-4.145032247E-2,-1.645412332E-1
6.487947135E2,4.270974420E-2,5.608062248E-2,-1.750305533E-2
6.488445665E2,-3.467767987E-2,-5.423313531E-2,1.217092091E-1
6.488944195E2,-1.449272234E-1,2.408083673E-1,6.299228811E-1
6.489442735E2,-3.072200194E-2,-1.373754713E-1,-4.338540459E-1
6.489941265E2,3.635795404E-1,-7.660344036E-2,-8.657422578E-1
6.490439805E2,-1.824485869E-1,1.338503677E-1,4.529405272E-1
6.490938335E2,-1.474553401E-1,-1.340933195E-1,3.444086033E-1
6.491436875E2,-6.031980358E-2,-6.337714819E-3,-4.261573559E-1
6.491935405E2,-4.169419248E-2,-7.834351692E-2,-1.026595652E-1
6.492433945E2,-2.063592039E-3,1.244193204E-1,5.284128785E-2
6.492932475E2,5.872439079E-2,-5.325616607E-3,1.252707481E-1
6.493431005E2,4.965470150E-2,-3.484756890E-2,-5.724044055E-1
6.493929545E2,7.512093365E-2,-1.332652806E-1,2.066476178E-1
6.494428075E2,3.343141895E-2,8.338288492E-2,2.296844780E-1
6.494926615E2,1.039412018E-2,-5.302289415E-3,-1.082652909E-1
6.495425145E2,-6.460581265E-2,5.441597957E-2,-1.571515220E-1
6.495923685E2,7.140290849E-3,1.528039162E-2,-5.537488639E-2
6.496422215E2,2.532260992E-2,3.790639587E-2,7.632955313E-3
6.496920755E2,-1.139675321E-1,-1.375229216E-1,7.631727397E-2
6.497419285E2,2.227058262E-2,-2.256888198E-3,-2.881899637E-1
6.497917825E2,1.174036849E-2,3.121854475E-2,-4.642630756E-2
6.498416363E2,-5.593928888E-2,-2.543013473E-3,1.520761389E-1
6.498914903E2,5.836263087E-2,1.372923494E-2,-1.202105677E-1
6.499413433E2,7.391392216E-3,-7.203098168E-3,-1.951929224E-1
6.499911963E2,-6.399952948E-2,1.104107348E-2,7.573021352E-2
6.500410503E2,-6.373465061E-5,-2.909421476E-2,-2.412151873E-2
6.500909033E2,3.187463433E-3,-1.115354330E-2,-5.709279835E-2
6.501407573E2,-3.464424111E-2,-9.120491543E-4,1.161783278E-2
6.501906103E2,-2.669228364E-2,-1.078560040E-3,-5.186480284E-4
6.502404643E2,-7.202563696E-3,-1.418961867E-2,-3.899508119E-2
6.502903173E2,-9.312823825E-3,-2.437703977E-2,-5.141982973E-2
6.503401703E2,-1.965515960E-2,-1.148977190E-2,1.355150700E-2
6.503900243E2,-9.880442284E-3,1.048445966E-2,-6.622848809E-2
6.504398773E2,1.753601901E-2,-2.262921565E-2,-3.585278749E-2
6.504897303E2,-1.612716895E-2,-8.146834206E-3,3.508914113E-3
6.505395843E2,6.813102588E-4,-5.422072825E-3,-7.267036557E-2
6.505894373E2,5.573748685E-3,-1.955923329E-3,-3.793088794E-3
6.506392903E2,-9.001057595E-5,-2.392031056E-2,-3.490378439E-2
6.506891443E2,3.866800256E-2,1.800759695E-5,-4.088607073E-2
6.507389973E2,-2.083158284E-2,2.742207097E-4,-3.370393574E-2
6.507888513E2,-1.841434389E-3,-1.781494947E-2,-1.404425186E-1
6.508387044E2,-7.694654401E-2,-1.331116816E-2,-2.351633191E-2
6.508885574E2,-3.731682066E-2,-4.109980473E-3,9.294792473E-2
6.509384104E2,1.344552621E-2,7.404402271E-3,-9.327536881E-2
6.509882644E2,-1.666803639E-2,-2.489955930E-2,-7.500749767E-2
6.510381174E2,-2.302107275E-2,-1.071630176E-3,2.199196279E-2
6.510879704E2,1.594809797E-2,-1.541132814E-2,-1.035834253E-1
6.511378244E2,2.746364102E-3,2.090932340E-3,-4.311385989E-2
6.511876774E2,-5.161995068E-3,-1.235603462E-2,-3.282626867E-3
6.512375304E2,-1.168781664E-2,-1.638959016E-2,-6.405332386E-2
6.512873844E2,-1.334309030E-2,4.615252996E-3,-4.038671851E-2
6.513372374E2,-1.179993700E-2,-1.793551175E-2,-2.991084695E-2
6.513870904E2,-7.209324539E-3,-9.779134705E-3,-3.244912326E-2
6.514369444E2,-2.431546357E-2,-1.892769288E-2,-5.115378141E-2
6.514867974E2,-9.923382774E-3,-1.224788854E-2,-5.475215793E-2
6.515366504E2,4.769939259E-3,-1.374130396E-2,-3.933012664E-2
6.515865034E2,-1.468564756E-2,-6.194873736E-3,-3.737891078E-2
6.516363574E2,-2.662193432E-2,-1.392637747E-2,-3.677196980E-2
6.516862104E2,-2.607383095E-3,-6.100171683E-3,-4.276127279E-2
6.517360634E2,-2.473554946E-3,-1.226328316E-2,-3.198310018E-2
6.517859164E2,-2.454993691E-2,-4.976706854E-3,-3.647668540E-2
6.518357701E2,-1.286800403E-2,-8.332825913E-3,-1.866957486E-2
6.518856231E2,-7.409262769E-3,1.090152145E-2,-4.307059050E-2
6.519354761E2,-1.707120191E-2,-2.185964213E-2,-1.642307460E-2
6.519853301E2,-1.038980786E-2,-4.228612713E-3,-5.563976526E-2
6.520351831E2,-9.685145281E-3,-1.089357289E-2,-2.915363252E-2
6.520850361E2,-9.986094162E-3,-1.105448096E-3,-4.832255960E-2
6.521348891E2,-2.063007317E-2,-2.184942320E-2,-3.815892935E-2
6.521847431E2,-8.832877055E-3,-2.014803420E-2,-1.587460577E-2
6.522345961E2,3.367813490E-3,-1.176418676E-2,-6.138699353E-2
6.522844491E2,-1.107608825E-2,-4.619620135E-3,-3.415300190E-2
6.523343021E2,-7.390990220E-3,-1.070737562E-2,-1.409295917E-2
6.523841561E2,-1.119219203E-2,-9.260950342E-3,-5.242730498E-2
6.524340091E2,-8.762710467E-3,-1.937860914E-2,-4.672451556E-2
6.524838621E2,-1.274608959E-2,-6.026373426E-3,-2.203289330E-2
6.525337151E2,-1.223657783E-2,-9.817625829E-3,-4.554103911E-2
6.525835691E2,-1.263934135E-2,-6.756635844E-3,-5.032640040E-2
6.526334221E2,-1.378718633E-2,-4.721377676E-3,-2.100495279E-2
6.526832751E2,-1.119548108E-2,-1.386597985E-2,-3.058678508E-2
6.527331281E2,-1.061788581E-2,-3.797220674E-3,-5.184141397E-2
6.527829821E2,2.688988298E-4,-3.179096889E-3,-3.341800690E-2
6.528328391E2,-1.213304557E-2,-5.211970489E-4,-4.899031162E-2
6.528826921E2,-1.709206916E-2,7.862289506E-4,-3.627144814E-2
6.529325451E2,-2.365538601E-2,-9.805645889E-3,-3.821272373E-2
6.529823991E2,-9.492808431E-3,-6.620295220E-3,-3.670180321E-2
6.530322521E2,8.094885349E-3,-9.719093393E-3,-4.779221714E-2
6.530821051E2,-1.639756612E-2,-4.708829003E-3,-3.029091597E-2
6.531319581E2,-1.981826037E-2,-1.068697660E-2,-3.523122847E-2
6.531818121E2,-1.433525316E-2,-1.555871223E-2,-3.986923993E-2
6.532316651E2,1.446564607E-3,-4.474741663E-3,-4.287470877E-2
6.532815181E2,-1.987095840E-2,-1.133823080E-2,-1.270015240E-3
6.533313711E2,-4.466066770E-3,-5.535878828E-3,-6.669918895E-2
6.533812251E2,-2.038814463E-3,-1.973803018E-3,-3.721694291E-2
6.534310781E2,-2.871428736E-2,-1.171526201E-2,-2.794501305E-2
6.534809311E2,-8.917698227E-3,1.724579155E-3,-3.961664021E-2
6.535307851E2,1.045098435E-2,2.336085993E-3,-3.649071872E-2
6.535806381E2,-2.691550110E-2,-2.896249252E-3,-5.775177956E-2
6.536304911E2,-1.597693205E-2,-1.501381797E-2,-8.938053846E-3
6.536803441E2,2.292071991E-3,1.366284164E-4,-5.370082855E-2
6.537301981E2,5.451724604E-3,-1.145829744E-2,-3.843316376E-2
6.537800511E2,-1.737986181E-2,-1.658812369E-2,-3.264500499E-3
6.538299005E2,-2.576111455E-2,1.248472361E-2,-7.257388651E-2
6.538797535E2,1.947645407E-2,-6.455908975E-2,3.090370417E-2
6.539296075E2,-2.531254905E-1,5.643025400E-2,7.958259308E-1
6.539794605E2,1.917742381E-1,-8.172815943E-2,-7.126194674E-1
6.540293135E2,2.051835481E-2,3.440021122E-2,-4.010961896E-1
6.540791665E2,-7.102671325E-2,-2.528684597E-2,4.031678581E-1
6.541290205E2,-2.277556278E-2,2.072922003E-2,-4.292441010E-3
6.541788735E2,6.187026590E-2,-1.580352556E-2,-2.319701546E-1
6.542287265E2,-2.343633469E-2,-1.506793898E-2,2.549386024E-2
6.542785795E2,-2.347726520E-2,1.212328574E-2,-2.057050467E-3
6.543284335E2,1.052740015E-2,-1.560055409E-3,-8.423031092E-2
6.543782865E2,-3.095954508E-2,-5.936059069E-3,-8.630490303E-3
6.544281395E2,-1.491734348E-3,-1.265191515E-2,-4.395527422E-2
6.544779935E2,3.956701197E-3,-7.447390726E-3,-4.799277663E-2
6.545278465E2,-4.913524948E-3,-3.674531928E-3,-1.432100058E-2
6.545776995E2,-1.640608113E-2,-8.175949228E-3,-5.233316481E-2
6.546275525E2,-6.316783614E-3,2.444069905E-3,-3.061426699E-2
6.546774055E2,1.614525877E-3,-2.830349305E-3,-4.436867237E-2
6.547272595E2,-2.816567235E-3,-4.231751023E-3,-4.076854169E-2
6.547771125E2,-2.258651499E-2,1.071140472E-2,-3.193047523E-2
6.548269651E2,2.207543179E-2,-1.746090742E-2,-3.493243575E-2
6.548768191E2,-2.205112930E-2,9.750517609E-3,-4.542701840E-2
6.549266721E2,-2.220165856E-2,-1.805415998E-2,-2.881741762E-2
6.549765251E2,-1.939510468E-2,2.576829109E-3,-5.772780597E-2
6.550263781E2,2.718973551E-2,-3.058125535E-2,-9.847120464E-2
6.550762321E2,6.676899008E-3,1.072252585E-2,-1.188230234E-1
6.551260851E2,-6.623163097E-2,1.652003332E-2,1.326522732E-1
6.551759381E2,-2.624303475E-4,-7.404838528E-3,-7.392108500E-2
6.552257911E2,4.951155435E-2,-2.509085461E-2,-1.591056615E-1
6.552756451E2,-1.691307127E-2,3.455642781E-3,-1.600090563E-2
6.553254981E2,-5.331586249E-2,1.023505307E-2,1.284393543E-1
6.553753511E2,5.291836146E-2,-1.212914895E-2,-1.748329175E-1
6.554252041E2,-2.855268493E-2,-5.915858767E-3,1.452974617E-2
6.554750581E2,-9.963801652E-3,7.100255694E-5,3.099024296E-4
6.555249111E2,3.579775058E-3,9.285634272E-3,-7.783988893E-2
6.555747641E2,-1.913877737E-2,-9.282454848E-6,-2.253516912E-3
6.556246171E2,-5.659410395E-3,-4.730035210E-2,-1.148024780E-1
6.556744711E2,3.194224276E-2,-9.114856746E-3,8.557400107E-3
6.557243241E2,-3.875286028E-2,4.745434857E-2,-1.267910242E-2
6.557741771E2,-4.909143191E-2,-3.706051847E-2,1.739628518E-1
6.558240299E2,9.370842822E-2,2.007480696E-2,-3.050626892E-1
6.558738829E2,-3.200517341E-2,1.623595913E-2,-3.396706045E-2
6.559237359E2,-4.706811257E-2,5.086333011E-3,1.281534255E-1
6.559735899E2,5.112805367E-2,-2.502477651E-2,-1.038804638E-1
6.560234429E2,4.171275739E-2,-1.757574810E-3,-6.887727678E-2
6.560732959E2,-4.540158302E-2,7.540450991E-2,6.117707849E-2
6.561231489E2,-6.474793654E-2,-6.475097892E-2,-1.292047548E-1
6.561730019E2,5.229164958E-3,1.864620198E-2,-6.767567396E-3
6.562228549E2,-6.225128509E-3,-1.207071790E-2,-3.745901763E-2
6.562727089E2,3.273359030E-2,1.137848295E-2,-7.009876013E-2
6.563225619E2,-2.011533547E-2,-3.148906070E-3,-1.095066547E-2
6.563724149E2,-1.209788918E-2,-2.269330890E-2,-2.276905775E-3
6.564222679E2,-6.017881259E-4,-1.356245682E-3,-6.125893950E-2
6.564721209E2,6.593576185E-3,8.829667938E-3,-3.552358925E-2
6.565219739E2,-4.661509953E-3,1.160900714E-3,-2.055822551E-2
6.565718269E2,-2.575102810E-2,7.689650464E-3,-1.936773241E-2
6.566216799E2,2.495628186E-3,-1.638662087E-2,-5.664840996E-2
6.566715329E2,4.637682550E-3,3.189635582E-3,-3.331451118E-2
6.567213869E2,-1.396092173E-2,1.908930901E-3,-2.255563438E-2
6.567712399E2,7.641287595E-3,3.232379642E-3,-2.854844570E-2
6.568210931E2,-4.729447290E-3,-3.813252551E-4,-3.512480915E-2
6.568709461E2,-1.527665488E-2,-1.426528757E-3,-1.597693205E-2
6.569207991E2,-2.409527935E-3,1.041430221E-3,-4.111878991E-2
6.569706521E2,7.930724770E-3,1.462876969E-2,-3.722746789E-2
6.570205051E2,-3.991930671E-3,7.164145662E-3,-2.240945399E-2
6.570703581E2,-1.649857678E-2,-5.542913759E-3,-3.917166710E-2
6.571202111E2,-1.553787924E-3,-1.447414281E-4,-4.201107502E-2
6.571700641E2,1.696496531E-2,-3.479860760E-3,-2.465595424E-2
6.572199171E2,-1.219710913E-2,8.667236399E-3,-2.719072223E-2
6.572697701E2,-7.545100898E-4,2.874765303E-3,-4.305538774E-2
6.573196231E2,5.359009691E-3,-2.182856966E-3,-1.776267171E-2
6.573694761E2,-2.366835952E-2,-9.497563862E-3,-1.850059032E-2
6.574193291E2,4.804876372E-3,3.507628182E-3,-7.312703311E-2
6.574691821E2,1.814464107E-4,1.550280737E-2,-3.090896666E-2
6.575190351E2,-8.151968792E-3,7.340589962E-3,-7.249377966E-3
6.575688881E2,-9.897362664E-3,4.422776818E-3,-4.121000648E-2
6.576187411E2,6.726052165E-3,1.654990437E-3,-2.802219629E-2
6.576685941E2,-1.673027270E-2,5.980401977E-3,-4.104803860E-2
6.577184471E2,-6.093895063E-3,-3.833498536E-3,-3.055404067E-2
6.577683001E2,-1.642007791E-3,-1.621135972E-3,-4.268116593E-2
6.578181525E2,-5.622499846E-3,1.711729442E-2,-4.209352076E-2
6.578680055E2,-2.079474539E-2,-1.291007886E-2,-1.170437157E-2
6.579178585E2,-9.595573246E-3,5.053166051E-3,-3.443600714E-2
6.579677115E2,1.310974985E-2,-4.877171712E-3,-6.408197522E-2
6.580175645E2,-6.435262822E-3,5.452987694E-3,-1.618801653E-2
6.580674175E2,-2.864572875E-2,1.056703788E-3,1.169443130E-3
6.581172705E2,1.600638740E-3,2.772642311E-3,-5.435922503E-2
6.581671235E2,5.599293709E-3,3.932145175E-3,-3.923832536E-2
6.582169765E2,-1.469555128E-2,4.983083974E-3,-3.130716205E-2
6.582668295E2,-1.579954214E-3,7.936864346E-3,-2.726907492E-2
6.583166825E2,4.902415238E-3,2.127016056E-4,-5.286116838E-2
6.583665355E2,-1.695239380E-2,3.075909521E-4,-3.667958379E-2
6.584163885E2,-2.728895545E-3,6.384195616E-3,-4.114802599E-2
6.584662415E2,6.924382411E-3,7.128477646E-3,-6.689097762E-2
6.585160945E2,5.113207363E-3,-7.139176223E-3,-3.396296740E-2
6.585659475E2,-8.251188733E-3,-2.586949817E-3,-3.367177606E-2
6.586158005E2,-2.266227297E-2,2.110022586E-2,-3.353670537E-2
6.586656535E2,-1.714001633E-3,3.318080180E-3,-2.349469721E-2
6.587155065E2,1.240837634E-2,-1.168704463E-2,-6.675824583E-2
6.587653595E2,-1.428511329E-2,9.966624761E-3,-5.074506104E-2
6.588152131E2,-1.645578247E-2,6.456043278E-3,-3.068969607E-2
6.588650661E2,5.164845586E-3,1.298678474E-2,-7.033615708E-3
6.589149191E2,-1.175133202E-2,-6.126104998E-3,-3.862787604E-2
6.589647721E2,-7.069978081E-3,-7.340996526E-5,-5.973632455E-2
6.590146251E2,1.260403879E-3,1.753643471E-2,-2.950738907E-2
6.590644781E2,-4.427073151E-3,6.493360391E-3,-2.996113300E-2
6.591143311E2,-9.270906597E-3,5.408386686E-3,-4.898621857E-2
6.591641841E2,1.075653791E-2,3.355616564E-3,-2.966994166E-2
6.592140371E2,-1.873849891E-3,2.909122263E-3,-3.430912256E-2
6.592638911E2,-1.684411068E-2,6.484685498E-3,-3.940497100E-2
